user_id,session_date,session_number,fitness_level,primary_goal,muscle_groups,exercises,num_exercises,prescribed_sets,prescribed_reps,duration_minutes,completion_rate,rpe,satisfaction,day_of_week,week_number
user_0084,2024-11-14,8,Intermediate,general_fitness,"back,chest,legs","Face Pulls,Pull-ups,Chest Dips,Cable Fly,Lunges,Romanian Deadlift",6,4,10,27,0.84,6,7,Thursday,3
user_0084,2024-11-17,9,Intermediate,general_fitness,"arms,back,legs","Bicep Curl,Tricep Extension,Lat Pulldown,Pull-ups,Leg Curl,Lunges,Cable Crunches",7,4,12,36,0.98,8,9,Sunday,3
user_0084,2024-11-20,10,Intermediate,general_fitness,"chest,arms,legs","Push-ups,Bench Press,Hammer Curl,Skull Crushers,Leg Press,Lunges,Dips",7,4,13,40,1.0,9,10,Wednesday,4
user_0084,2024-11-23,11,Intermediate,general_fitness,"legs,back,shoulders","Leg Curl,Squat,Deadlift,Face Pulls,Lateral Raise,Arnold Press,Russian Twist,Push-ups",8,3,13,41,0.8,7,7,Saturday,4
user_0084,2024-11-26,12,Intermediate,general_fitness,"shoulders,legs,chest","Arnold Press,Front Raise,Leg Press,Leg Curl,Chest Dips",5,3,10,29,0.89,7,9,Tuesday,4
user_0084,2024-11-29,13,Intermediate,general_fitness,"back,legs,chest","Pull-ups,Deadlift,Romanian Deadlift,Leg Curl,Dumbbell Press,Chest Dips",6,3,14,38,0.74,6,7,Friday,5
user_0084,2024-12-02,14,Intermediate,general_fitness,"chest,legs,back","Bench Press,Chest Dips,Squat,Leg Curl,Lat Pulldown,Rows,Romanian Deadlift,Lunges",8,3,15,39,0.53,7,6,Monday,5
user_0084,2024-12-05,15,Intermediate,general_fitness,"shoulders,back,legs","Lateral Raise,Shrugs,Lat Pulldown,Rows,Leg Curl,Lunges,Plank",7,4,13,41,0.93,8,9,Thursday,5
user_0084,2024-12-08,16,Intermediate,general_fitness,"shoulders,core,arms","Lateral Raise,Shrugs,Plank,Leg Raises,Bicep Curl",5,3,14,31,0.99,8,10,Sunday,6
user_0084,2024-12-11,17,Intermediate,general_fitness,"legs,back,arms","Romanian Deadlift,Leg Press,Rows,Lat Pulldown,Bicep Curl,Skull Crushers,Overhead Press",7,4,15,42,0.94,6,7,Wednesday,6
user_0084,2024-12-14,18,Intermediate,general_fitness,"core,shoulders,chest","Russian Twist,Plank,Front Raise,Overhead Press,Chest Dips,Cable Fly,Rows,Tricep Extension",8,4,14,43,0.61,6,7,Saturday,6
user_0084,2024-12-17,19,Intermediate,general_fitness,"chest,arms,legs","Bench Press,Dumbbell Press,Dips,Tricep Extension,Squat,Leg Curl,Romanian Deadlift,Plank",8,4,10,48,0.85,8,9,Tuesday,7
user_0084,2024-12-20,20,Intermediate,general_fitness,"arms,legs,chest","Tricep Extension,Dips,Squat,Romanian Deadlift,Bench Press",5,4,11,22,0.57,6,5,Friday,7
user_0084,2024-12-23,21,Intermediate,general_fitness,"shoulders,legs,back","Shrugs,Lateral Raise,Romanian Deadlift,Leg Curl,Rows,Face Pulls",6,3,15,33,1.0,9,7,Monday,7
user_0084,2024-12-26,22,Intermediate,general_fitness,"chest,back,shoulders","Dumbbell Press,Cable Fly,Rows,Face Pulls,Shrugs",5,3,11,32,0.74,7,6,Thursday,8
user_0084,2024-12-29,23,Intermediate,general_fitness,"chest,back,legs","Bench Press,Dumbbell Press,Face Pulls,Lat Pulldown,Romanian Deadlift,Lunges",6,3,11,37,1.0,7,7,Sunday,8
user_0084,2025-01-01,24,Intermediate,general_fitness,"chest,arms,core","Bench Press,Cable Fly,Skull Crushers,Hammer Curl,Crunches,Russian Twist",6,3,11,36,1.0,7,10,Wednesday,8
user_0084,2025-01-04,25,Intermediate,general_fitness,"back,shoulders,legs","Face Pulls,Rows,Front Raise,Arnold Press,Leg Curl,Squat,Skull Crushers,Push-ups",8,3,14,38,0.76,9,7,Saturday,9
user_0084,2025-01-07,26,Intermediate,general_fitness,"back,core,arms","Face Pulls,Rows,Leg Raises,Russian Twist,Hammer Curl,Bicep Curl",6,3,14,40,0.73,6,8,Tuesday,9
user_0084,2025-01-10,27,Intermediate,general_fitness,"legs,core,arms","Leg Press,Leg Curl,Leg Raises,Russian Twist,Hammer Curl",5,3,12,23,0.95,7,10,Friday,9
user_0084,2025-01-13,28,Intermediate,general_fitness,"arms,chest,shoulders","Tricep Extension,Hammer Curl,Chest Dips,Bench Press,Front Raise",5,3,15,35,0.77,6,9,Monday,10
user_0084,2025-01-16,29,Intermediate,general_fitness,"arms,shoulders,core","Hammer Curl,Tricep Extension,Shrugs,Overhead Press,Plank,Russian Twist,Leg Press,Romanian Deadlift",8,4,11,50,0.92,8,8,Thursday,10
user_0084,2025-01-19,30,Intermediate,general_fitness,"shoulders,back,core","Lateral Raise,Shrugs,Face Pulls,Deadlift,Crunches,Leg Raises",6,3,12,34,0.83,8,9,Sunday,10
user_0084,2025-01-22,31,Intermediate,general_fitness,"core,chest,back","Leg Raises,Russian Twist,Bench Press,Dumbbell Press,Rows,Lat Pulldown",6,3,10,26,0.63,6,5,Wednesday,11
user_0084,2025-01-25,32,Intermediate,general_fitness,"legs,arms,core","Leg Press,Squat,Tricep Extension,Dips,Plank,Russian Twist",6,3,14,40,0.57,6,7,Saturday,11
user_0084,2025-01-28,33,Intermediate,general_fitness,"core,legs,chest","Crunches,Leg Raises,Leg Press,Romanian Deadlift,Cable Fly",5,4,11,35,0.93,9,8,Tuesday,11
user_0084,2025-01-31,34,Intermediate,general_fitness,"legs,shoulders,chest","Leg Press,Lunges,Overhead Press,Arnold Press,Dumbbell Press",5,4,14,29,0.82,6,8,Friday,12
user_0084,2025-02-03,35,Intermediate,general_fitness,"chest,legs,core","Chest Dips,Dumbbell Press,Leg Curl,Squat,Leg Raises,Plank,Deadlift",7,4,15,35,0.82,9,6,Monday,12
user_0084,2025-02-06,36,Intermediate,general_fitness,"shoulders,chest,arms","Overhead Press,Arnold Press,Chest Dips,Bench Press,Dips,Bicep Curl,Hammer Curl",7,3,13,34,1.0,6,10,Thursday,12
user_0084,2025-02-09,37,Intermediate,general_fitness,"shoulders,legs,chest","Shrugs,Arnold Press,Leg Press,Lunges,Bench Press,Chest Dips,Squat",7,4,12,36,1.0,7,8,Sunday,13
user_0084,2025-02-12,38,Intermediate,general_fitness,"arms,core,back","Dips,Bicep Curl,Plank,Leg Raises,Deadlift,Pull-ups,Skull Crushers,Arnold Press",8,3,14,50,0.86,8,9,Wednesday,13
user_0084,2025-02-15,39,Intermediate,general_fitness,"chest,arms,shoulders","Push-ups,Bench Press,Dips,Hammer Curl,Front Raise,Shrugs",6,4,15,28,0.85,9,8,Saturday,13
user_0084,2025-02-18,40,Intermediate,general_fitness,"arms,legs,chest","Bicep Curl,Skull Crushers,Leg Curl,Lunges,Push-ups,Chest Dips",6,3,13,34,0.98,9,8,Tuesday,14
user_0084,2025-02-21,41,Intermediate,general_fitness,"chest,shoulders,arms","Push-ups,Chest Dips,Shrugs,Overhead Press,Skull Crushers,Hammer Curl,Plank,Face Pulls",8,3,14,47,0.7,7,4,Friday,14
user_0084,2025-02-24,42,Intermediate,general_fitness,"back,shoulders,legs","Face Pulls,Pull-ups,Lateral Raise,Overhead Press,Leg Press,Squat",6,3,11,38,0.93,8,7,Monday,14
user_0084,2025-02-27,43,Intermediate,general_fitness,"core,shoulders,arms","Cable Crunches,Crunches,Front Raise,Shrugs,Skull Crushers,Tricep Extension",6,4,11,38,0.98,6,8,Thursday,15
user_0084,2025-03-02,44,Intermediate,general_fitness,"back,chest,legs","Rows,Deadlift,Push-ups,Cable Fly,Squat,Leg Curl",6,3,15,27,1.0,6,8,Sunday,15
user_0084,2025-03-05,45,Intermediate,general_fitness,"back,chest,shoulders","Face Pulls,Pull-ups,Bench Press,Push-ups,Lateral Raise,Overhead Press",6,3,12,31,0.61,9,6,Wednesday,15
user_0084,2025-03-08,46,Intermediate,general_fitness,"back,chest,arms","Pull-ups,Lat Pulldown,Dumbbell Press,Chest Dips,Tricep Extension",5,4,15,21,0.79,6,6,Saturday,16
user_0084,2025-03-11,47,Intermediate,general_fitness,"chest,arms,shoulders","Dumbbell Press,Bench Press,Skull Crushers,Hammer Curl,Overhead Press",5,3,12,20,0.77,8,6,Tuesday,16
user_0084,2025-03-14,48,Intermediate,general_fitness,"back,core,legs","Pull-ups,Face Pulls,Crunches,Leg Raises,Leg Press",5,3,13,34,0.91,6,8,Friday,16
user_0084,2025-03-17,49,Intermediate,general_fitness,"arms,chest,shoulders","Skull Crushers,Bicep Curl,Cable Fly,Bench Press,Front Raise,Lateral Raise",6,4,10,27,0.97,6,9,Monday,17
user_0084,2025-03-20,50,Intermediate,general_fitness,"legs,chest,core","Leg Press,Romanian Deadlift,Chest Dips,Bench Press,Leg Raises",5,4,10,21,1.0,8,8,Thursday,17
user_0085,2024-10-24,1,Expert,strength,"back,legs","Face Pulls,Pull-ups,Lunges,Romanian Deadlift,Lateral Raise,Skull Crushers,Plank,Rows,Russian Twist",9,6,6,50,0.93,7,7,Thursday,1
user_0085,2024-10-27,2,Expert,strength,"back,legs","Lat Pulldown,Rows,Romanian Deadlift,Leg Press,Dumbbell Press,Hammer Curl,Skull Crushers,Bench Press,Overhead Press",9,6,6,40,0.93,10,10,Sunday,1
user_0085,2024-10-30,3,Expert,strength,"back,chest","Lat Pulldown,Rows,Cable Fly,Bench Press,Lunges,Push-ups,Deadlift,Face Pulls,Arnold Press,Dumbbell Press",10,6,6,45,1.0,7,10,Wednesday,1
user_0085,2024-11-02,4,Expert,strength,"chest,back","Cable Fly,Bench Press,Pull-ups,Deadlift,Leg Raises,Leg Press,Leg Curl",7,6,3,38,1.0,9,9,Saturday,2
user_0085,2024-11-05,5,Expert,strength,"legs,back","Romanian Deadlift,Lunges,Lat Pulldown,Face Pulls,Squat,Skull Crushers,Push-ups,Tricep Extension,Deadlift",9,6,5,42,1.0,9,9,Tuesday,2
user_0085,2024-11-08,6,Expert,strength,"legs,chest","Romanian Deadlift,Leg Curl,Cable Fly,Bench Press,Deadlift,Skull Crushers,Dips,Push-ups,Lat Pulldown,Chest Dips",10,6,6,59,1.0,8,8,Friday,2
user_0085,2024-11-11,7,Expert,strength,"legs,chest","Romanian Deadlift,Lunges,Dumbbell Press,Chest Dips,Bench Press,Bicep Curl,Lateral Raise,Russian Twist,Leg Raises,Cable Fly",10,6,3,50,0.83,9,8,Monday,3
user_0085,2024-11-14,8,Expert,strength,"chest,legs","Push-ups,Cable Fly,Leg Curl,Leg Press,Plank,Squat,Bicep Curl,Deadlift,Shrugs,Rows",10,6,6,59,0.8,8,6,Thursday,3
user_0085,2024-11-17,9,Expert,strength,"chest,legs","Push-ups,Chest Dips,Squat,Leg Curl,Cable Crunches,Deadlift,Front Raise,Overhead Press,Leg Press",9,6,3,45,0.77,8,6,Sunday,3
user_0085,2024-11-20,10,Expert,strength,"legs,back","Leg Press,Romanian Deadlift,Pull-ups,Deadlift,Front Raise,Push-ups,Overhead Press,Squat,Cable Fly",9,6,5,47,1.0,8,10,Wednesday,4
user_0085,2024-11-23,11,Expert,strength,"chest,legs","Bench Press,Push-ups,Squat,Lunges,Plank,Lateral Raise,Cable Fly",7,6,6,45,1.0,9,10,Saturday,4
user_0085,2024-11-26,12,Expert,strength,"back,chest","Face Pulls,Lat Pulldown,Chest Dips,Cable Fly,Deadlift,Bench Press,Arnold Press",7,6,6,37,1.0,10,9,Tuesday,4
user_0085,2024-11-29,13,Expert,strength,"chest,back","Chest Dips,Push-ups,Rows,Pull-ups,Russian Twist,Bench Press,Cable Fly,Tricep Extension,Romanian Deadlift",9,6,3,41,1.0,8,10,Friday,5
user_0085,2024-12-02,14,Expert,strength,"back,legs","Lat Pulldown,Deadlift,Leg Curl,Squat,Skull Crushers,Overhead Press,Leg Raises,Push-ups,Leg Press,Plank",10,6,6,56,1.0,9,8,Monday,5
user_0085,2024-12-05,15,Expert,strength,"chest,legs","Chest Dips,Push-ups,Romanian Deadlift,Leg Press,Deadlift,Russian Twist,Lunges,Squat,Face Pulls,Hammer Curl",10,6,5,47,0.91,7,10,Thursday,5
user_0085,2024-12-08,16,Expert,strength,"back,legs","Deadlift,Lat Pulldown,Romanian Deadlift,Lunges,Bicep Curl,Face Pulls,Chest Dips,Arnold Press,Rows,Bench Press",10,6,6,51,0.83,10,8,Sunday,6
user_0085,2024-12-11,17,Expert,strength,"back,legs","Pull-ups,Face Pulls,Squat,Lunges,Arnold Press,Tricep Extension,Skull Crushers,Lateral Raise,Deadlift,Dips",10,6,6,47,1.0,8,9,Wednesday,6
user_0085,2024-12-14,18,Expert,strength,"chest,back","Cable Fly,Bench Press,Pull-ups,Rows,Cable Crunches,Dips,Deadlift,Lunges,Romanian Deadlift,Chest Dips",10,6,4,57,1.0,9,8,Saturday,6
user_0085,2024-12-17,19,Expert,strength,"legs,back","Squat,Romanian Deadlift,Face Pulls,Deadlift,Shrugs,Front Raise,Hammer Curl",7,6,3,39,1.0,8,7,Tuesday,7
user_0085,2024-12-20,20,Expert,strength,"chest,legs","Cable Fly,Dumbbell Press,Leg Curl,Romanian Deadlift,Lat Pulldown,Leg Press,Shrugs,Push-ups",8,6,3,40,1.0,9,10,Friday,7
user_0085,2024-12-23,21,Expert,strength,"back,chest","Deadlift,Face Pulls,Cable Fly,Push-ups,Chest Dips,Dips,Tricep Extension",7,6,3,35,1.0,8,10,Monday,7
user_0085,2024-12-26,22,Expert,strength,"back,chest","Rows,Pull-ups,Cable Fly,Bench Press,Plank,Deadlift,Push-ups,Lat Pulldown",8,6,6,44,1.0,9,8,Thursday,8
user_0085,2024-12-29,23,Expert,strength,"back,legs","Lat Pulldown,Face Pulls,Leg Press,Leg Curl,Lateral Raise,Deadlift,Romanian Deadlift,Chest Dips,Arnold Press,Leg Raises",10,6,3,53,1.0,7,8,Sunday,8
user_0085,2025-01-01,24,Expert,strength,"chest,legs","Cable Fly,Bench Press,Romanian Deadlift,Squat,Arnold Press,Hammer Curl,Leg Press,Face Pulls,Lateral Raise,Deadlift",10,6,6,46,1.0,7,9,Wednesday,8
user_0085,2025-01-04,25,Expert,strength,"legs,back","Leg Press,Romanian Deadlift,Pull-ups,Rows,Bench Press,Lateral Raise,Cable Fly,Bicep Curl,Arnold Press",9,6,4,48,1.0,8,8,Saturday,9
user_0085,2025-01-07,26,Expert,strength,"chest,back","Cable Fly,Chest Dips,Deadlift,Rows,Face Pulls,Skull Crushers,Tricep Extension,Bicep Curl,Dips,Russian Twist",10,6,3,56,1.0,9,7,Tuesday,9
user_0085,2025-01-10,27,Expert,strength,"chest,back","Dumbbell Press,Cable Fly,Deadlift,Pull-ups,Chest Dips,Bicep Curl,Shrugs,Bench Press",8,6,6,38,0.93,10,8,Friday,9
user_0085,2025-01-13,28,Expert,strength,"chest,back","Push-ups,Bench Press,Pull-ups,Lat Pulldown,Cable Fly,Hammer Curl,Chest Dips,Rows,Overhead Press,Lateral Raise",10,6,5,46,1.0,9,9,Monday,10
user_0085,2025-01-16,29,Expert,strength,"back,chest","Face Pulls,Pull-ups,Bench Press,Cable Fly,Lunges,Squat,Plank,Leg Press,Dumbbell Press",9,6,4,50,0.79,10,6,Thursday,10
user_0085,2025-01-19,30,Expert,strength,"back,legs","Lat Pulldown,Face Pulls,Squat,Leg Curl,Russian Twist,Rows,Dips,Tricep Extension",8,6,4,40,1.0,7,8,Sunday,10
user_0085,2025-01-22,31,Expert,strength,"legs,chest","Leg Curl,Romanian Deadlift,Dumbbell Press,Bench Press,Cable Fly,Lunges,Lat Pulldown",7,6,4,38,0.82,8,7,Wednesday,11
user_0085,2025-01-25,32,Expert,strength,"legs,back","Squat,Lunges,Deadlift,Lat Pulldown,Lateral Raise,Hammer Curl,Romanian Deadlift,Rows,Face Pulls,Crunches",10,6,4,57,1.0,7,8,Saturday,11
user_0085,2025-01-28,33,Expert,strength,"legs,chest","Romanian Deadlift,Leg Press,Cable Fly,Bench Press,Front Raise,Tricep Extension,Plank,Lateral Raise",8,6,3,37,0.87,7,7,Tuesday,11
user_0085,2025-01-31,34,Expert,strength,"back,legs","Pull-ups,Rows,Leg Curl,Romanian Deadlift,Deadlift,Dips,Lunges,Face Pulls,Cable Crunches",9,6,4,44,1.0,7,8,Friday,12
user_0085,2025-02-03,35,Expert,strength,"chest,back","Chest Dips,Bench Press,Pull-ups,Rows,Tricep Extension,Shrugs,Arnold Press,Squat,Leg Press",9,6,5,48,0.99,9,9,Monday,12
user_0085,2025-02-06,36,Expert,strength,"back,chest","Face Pulls,Lat Pulldown,Push-ups,Cable Fly,Tricep Extension,Rows,Deadlift,Russian Twist",8,6,5,49,0.76,8,9,Thursday,12
user_0085,2025-02-09,37,Expert,strength,"chest,back","Push-ups,Chest Dips,Pull-ups,Face Pulls,Front Raise,Lat Pulldown,Leg Press",7,6,6,42,1.0,10,9,Sunday,13
user_0085,2025-02-12,38,Expert,strength,"back,legs","Lat Pulldown,Pull-ups,Romanian Deadlift,Squat,Leg Curl,Plank,Cable Crunches,Rows,Deadlift",9,6,5,40,0.91,7,8,Wednesday,13
user_0085,2025-02-15,39,Expert,strength,"back,chest","Pull-ups,Rows,Dumbbell Press,Bench Press,Push-ups,Lateral Raise,Crunches",7,6,3,34,1.0,8,7,Saturday,13
user_0085,2025-02-18,40,Expert,strength,"legs,back","Leg Curl,Lunges,Rows,Lat Pulldown,Cable Fly,Dips,Cable Crunches,Leg Raises",8,6,6,42,1.0,7,10,Tuesday,14
user_0085,2025-02-21,41,Expert,strength,"legs,back","Leg Curl,Romanian Deadlift,Rows,Lat Pulldown,Bicep Curl,Tricep Extension,Skull Crushers,Bench Press,Push-ups",9,6,5,46,1.0,8,9,Friday,14
user_0085,2025-02-24,42,Expert,strength,"legs,chest","Romanian Deadlift,Leg Press,Push-ups,Chest Dips,Dips,Hammer Curl,Rows,Bench Press",8,6,4,35,0.86,10,8,Monday,14
user_0085,2025-02-27,43,Expert,strength,"legs,chest","Lunges,Romanian Deadlift,Chest Dips,Bench Press,Shrugs,Squat,Dumbbell Press,Cable Fly",8,6,5,43,0.91,10,9,Thursday,15
user_0085,2025-03-02,44,Expert,strength,"chest,legs","Chest Dips,Cable Fly,Leg Press,Romanian Deadlift,Tricep Extension,Arnold Press,Bench Press,Bicep Curl",8,6,3,44,0.93,10,7,Sunday,15
user_0085,2025-03-05,45,Expert,strength,"legs,chest","Romanian Deadlift,Squat,Bench Press,Dumbbell Press,Crunches,Bicep Curl,Deadlift,Dips",8,6,4,38,1.0,7,9,Wednesday,15
user_0085,2025-03-08,46,Expert,strength,"legs,chest","Lunges,Squat,Dumbbell Press,Chest Dips,Face Pulls,Rows,Leg Raises",7,6,3,43,1.0,7,7,Saturday,16
user_0085,2025-03-11,47,Expert,strength,"legs,back","Leg Curl,Lunges,Face Pulls,Rows,Push-ups,Plank,Bench Press,Squat",8,6,3,48,0.88,7,9,Tuesday,16
user_0085,2025-03-14,48,Expert,strength,"chest,back","Bench Press,Dumbbell Press,Rows,Pull-ups,Dips,Leg Raises,Lateral Raise,Chest Dips,Leg Press,Hammer Curl",10,6,4,49,1.0,8,10,Friday,16
user_0085,2025-03-17,49,Expert,strength,"back,legs","Lat Pulldown,Pull-ups,Leg Press,Romanian Deadlift,Crunches,Russian Twist,Cable Fly,Lateral Raise",8,6,4,42,0.67,8,7,Monday,17
user_0085,2025-03-20,50,Expert,strength,"back,legs","Deadlift,Face Pulls,Leg Curl,Lunges,Cable Fly,Russian Twist,Cable Crunches,Lat Pulldown,Bench Press",9,6,6,42,0.82,10,9,Thursday,17
user_0086,2024-10-24,1,Intermediate,general_fitness,"core,shoulders,back","Leg Raises,Crunches,Shrugs,Lateral Raise,Rows",5,4,12,28,0.66,7,7,Thursday,1
user_0086,2024-10-27,2,Intermediate,general_fitness,"back,arms,chest","Pull-ups,Face Pulls,Tricep Extension,Bicep Curl,Bench Press,Push-ups,Hammer Curl,Arnold Press",8,3,11,41,0.6,7,6,Sunday,1
user_0086,2024-10-30,3,Intermediate,general_fitness,"arms,shoulders,back","Hammer Curl,Tricep Extension,Lateral Raise,Arnold Press,Deadlift,Rows",6,3,13,34,0.56,6,4,Wednesday,1
user_0086,2024-11-02,4,Intermediate,general_fitness,"chest,legs,arms","Push-ups,Bench Press,Leg Press,Romanian Deadlift,Dips,Hammer Curl",6,4,13,38,0.86,6,9,Saturday,2
user_0086,2024-11-05,5,Intermediate,general_fitness,"chest,back,legs","Cable Fly,Dumbbell Press,Rows,Deadlift,Lunges",5,3,14,29,0.77,7,7,Tuesday,2
user_0086,2024-11-08,6,Intermediate,general_fitness,"core,arms,chest","Plank,Leg Raises,Skull Crushers,Dips,Dumbbell Press,Cable Fly",6,4,14,25,0.86,7,9,Friday,2
user_0086,2024-11-11,7,Intermediate,general_fitness,"core,arms,shoulders","Cable Crunches,Russian Twist,Bicep Curl,Skull Crushers,Shrugs,Arnold Press,Leg Raises",7,3,11,38,0.9,9,10,Monday,3
user_0086,2024-11-14,8,Intermediate,general_fitness,"core,arms,legs","Leg Raises,Cable Crunches,Hammer Curl,Dips,Leg Curl,Lunges,Front Raise,Bicep Curl",8,3,14,40,0.84,9,9,Thursday,3
user_0086,2024-11-17,9,Intermediate,general_fitness,"core,legs,shoulders","Cable Crunches,Crunches,Leg Press,Leg Curl,Front Raise,Shrugs,Lateral Raise",7,4,12,44,0.9,7,6,Sunday,3
user_0086,2024-11-20,10,Intermediate,general_fitness,"chest,core,back","Cable Fly,Push-ups,Russian Twist,Crunches,Face Pulls,Pull-ups,Lat Pulldown,Deadlift",8,3,10,44,0.79,9,8,Wednesday,4
user_0086,2024-11-23,11,Intermediate,general_fitness,"back,legs,core","Lat Pulldown,Pull-ups,Leg Press,Romanian Deadlift,Crunches",5,4,13,26,0.62,6,4,Saturday,4
user_0086,2024-11-26,12,Intermediate,general_fitness,"back,chest,core","Deadlift,Rows,Push-ups,Bench Press,Leg Raises",5,3,15,20,0.96,6,8,Tuesday,4
user_0086,2024-11-29,13,Intermediate,general_fitness,"chest,legs,back","Push-ups,Dumbbell Press,Squat,Leg Press,Deadlift,Face Pulls",6,3,13,30,0.71,9,6,Friday,5
user_0086,2024-12-02,14,Intermediate,general_fitness,"arms,chest,core","Tricep Extension,Bicep Curl,Chest Dips,Dumbbell Press,Russian Twist,Cable Crunches,Cable Fly,Shrugs",8,4,12,48,0.66,7,4,Monday,5
user_0086,2024-12-05,15,Intermediate,general_fitness,"core,shoulders,legs","Leg Raises,Russian Twist,Overhead Press,Lateral Raise,Romanian Deadlift",5,4,13,26,0.77,9,6,Thursday,5
user_0086,2024-12-08,16,Intermediate,general_fitness,"legs,back,chest","Squat,Leg Press,Rows,Face Pulls,Chest Dips,Cable Fly,Arnold Press",7,4,10,30,0.66,6,6,Sunday,6
user_0086,2024-12-11,17,Intermediate,general_fitness,"legs,core,chest","Leg Curl,Lunges,Russian Twist,Leg Raises,Cable Fly,Push-ups,Crunches,Bicep Curl",8,3,11,45,0.74,8,7,Wednesday,6
user_0086,2024-12-14,18,Intermediate,general_fitness,"core,back,shoulders","Leg Raises,Crunches,Pull-ups,Rows,Shrugs",5,3,11,21,0.85,9,6,Saturday,6
user_0086,2024-12-17,19,Intermediate,general_fitness,"shoulders,back,core","Shrugs,Arnold Press,Face Pulls,Pull-ups,Crunches,Plank",6,4,14,39,0.85,9,6,Tuesday,7
user_0086,2024-12-20,20,Intermediate,general_fitness,"shoulders,arms,chest","Shrugs,Arnold Press,Bicep Curl,Skull Crushers,Dumbbell Press,Chest Dips,Tricep Extension",7,3,14,38,0.67,7,6,Friday,7
user_0086,2024-12-23,21,Intermediate,general_fitness,"legs,arms,chest","Squat,Leg Press,Skull Crushers,Bicep Curl,Push-ups,Cable Fly,Lat Pulldown,Crunches",8,3,12,45,0.73,8,9,Monday,7
user_0086,2024-12-26,22,Intermediate,general_fitness,"legs,chest,core","Squat,Leg Curl,Cable Fly,Chest Dips,Plank,Crunches,Lateral Raise",7,4,10,32,0.96,9,7,Thursday,8
user_0086,2024-12-29,23,Intermediate,general_fitness,"shoulders,arms,back","Lateral Raise,Arnold Press,Tricep Extension,Dips,Rows",5,4,11,20,0.87,8,7,Sunday,8
user_0086,2025-01-01,24,Intermediate,general_fitness,"back,core,shoulders","Deadlift,Face Pulls,Russian Twist,Plank,Shrugs,Front Raise,Hammer Curl",7,4,10,40,1.0,7,10,Wednesday,8
user_0086,2025-01-04,25,Intermediate,general_fitness,"arms,chest,legs","Hammer Curl,Dips,Cable Fly,Dumbbell Press,Squat",5,4,14,23,0.98,9,7,Saturday,9
user_0086,2025-01-07,26,Intermediate,general_fitness,"shoulders,chest,arms","Front Raise,Shrugs,Bench Press,Cable Fly,Bicep Curl,Tricep Extension",6,3,11,33,0.97,9,7,Tuesday,9
user_0086,2025-01-10,27,Intermediate,general_fitness,"legs,shoulders,chest","Romanian Deadlift,Leg Press,Arnold Press,Shrugs,Dumbbell Press,Bench Press,Pull-ups,Cable Crunches",8,4,14,49,0.59,9,6,Friday,9
user_0086,2025-01-13,28,Intermediate,general_fitness,"core,shoulders,chest","Cable Crunches,Leg Raises,Overhead Press,Arnold Press,Cable Fly,Dumbbell Press,Deadlift",7,4,13,34,0.91,8,10,Monday,10
user_0086,2025-01-16,29,Intermediate,general_fitness,"arms,legs,chest","Hammer Curl,Bicep Curl,Romanian Deadlift,Lunges,Chest Dips,Bench Press",6,3,13,28,0.79,8,7,Thursday,10
user_0086,2025-01-19,30,Intermediate,general_fitness,"back,arms,legs","Deadlift,Lat Pulldown,Skull Crushers,Dips,Leg Curl,Leg Press,Push-ups,Arnold Press",8,3,14,43,0.72,6,8,Sunday,10
user_0086,2025-01-22,31,Intermediate,general_fitness,"legs,shoulders,back","Leg Curl,Squat,Overhead Press,Lateral Raise,Lat Pulldown,Rows,Bicep Curl",7,4,10,38,0.83,6,6,Wednesday,11
user_0086,2025-01-25,32,Intermediate,general_fitness,"back,chest,core","Deadlift,Face Pulls,Bench Press,Push-ups,Leg Raises",5,4,15,26,0.94,6,8,Saturday,11
user_0086,2025-01-28,33,Intermediate,general_fitness,"core,legs,arms","Plank,Leg Raises,Leg Curl,Squat,Skull Crushers,Tricep Extension,Hammer Curl,Pull-ups",8,3,14,45,0.88,7,7,Tuesday,11
user_0086,2025-01-31,34,Intermediate,general_fitness,"back,arms,core","Pull-ups,Deadlift,Tricep Extension,Skull Crushers,Plank",5,4,12,35,0.67,9,4,Friday,12
user_0086,2025-02-03,35,Intermediate,general_fitness,"legs,arms,back","Lunges,Squat,Dips,Bicep Curl,Deadlift",5,4,12,27,0.91,7,9,Monday,12
user_0086,2025-02-06,36,Intermediate,general_fitness,"legs,chest,back","Leg Curl,Romanian Deadlift,Chest Dips,Dumbbell Press,Rows,Pull-ups",6,3,13,34,0.7,6,8,Thursday,12
user_0086,2025-02-09,37,Intermediate,general_fitness,"arms,shoulders,core","Tricep Extension,Dips,Lateral Raise,Overhead Press,Plank,Crunches,Bench Press",7,4,10,43,0.83,7,7,Sunday,13
user_0086,2025-02-12,38,Intermediate,general_fitness,"arms,back,legs","Bicep Curl,Skull Crushers,Lat Pulldown,Rows,Leg Curl",5,3,13,21,0.75,9,7,Wednesday,13
user_0086,2025-02-15,39,Intermediate,general_fitness,"back,arms,chest","Deadlift,Pull-ups,Dips,Skull Crushers,Push-ups,Bench Press,Bicep Curl,Shrugs",8,4,15,36,0.77,8,9,Saturday,13
user_0086,2025-02-18,40,Intermediate,general_fitness,"legs,core,back","Squat,Leg Curl,Crunches,Leg Raises,Lat Pulldown,Pull-ups,Overhead Press",7,4,11,44,0.91,9,9,Tuesday,14
